date	DE1M_RGM1	JP1M_RJP1	TH1M_RTH1	US1M_RUS1		de3m_RGM3	jp3m_RJP3	th3m_RTH3	us3m_RUS3		dem_SGM	jpy_SJP	thb_STH
2/22/94	6.125	2.313	8.500	3.438		5.938	2.250	8.750	3.625		1.726	105.700	25.310
2/23/94	6.125	2.313	9.000	3.438		5.938	2.250	9.500	3.625		1.729	105.700	25.310
2/24/94	6.125	2.313	9.000	3.500		5.938	2.313	9.500	3.750		1.718	105.000	25.370
2/25/94	6.188	2.313	NA	3.563		6.000	2.313	NA	3.750		1.709	104.810	25.370
2/28/94	6.125	2.438	8.500	3.563		5.938	2.375	9.000	3.750		1.705	104.500	25.370
3/1/94	6.125	2.438	8.500	3.563		5.875	2.375	9.000	3.688		1.711	104.600	25.340
3/2/94	6.188	2.375	8.000	3.625		5.938	2.313	8.500	3.875		1.706	104.300	25.280
3/3/94	6.125	2.375	8.000	3.563		5.938	2.250	8.500	3.813		1.711	103.890	25.310
3/4/94	6.125	2.375	8.000	3.625		5.938	2.250	8.500	3.875		1.719	105.510	25.330
3/7/94	6.063	2.375	9.000	3.625		5.875	2.313	8.750	3.875		1.720	105.650	25.335
3/8/94	6.000	2.375	9.000	3.625		5.875	2.313	8.750	3.875		1.714	105.360	25.335
3/9/94	6.063	2.438	9.000	3.625		5.875	2.313	8.750	3.875		1.699	105.800	25.320
3/10/94	6.063	2.438	8.500	3.563		5.875	2.313	9.000	3.875		1.684	105.300	25.310
3/11/94	6.063	2.438	8.500	3.563		5.875	2.313	9.000	3.875		1.683	105.060	25.280
3/14/94	6.063	2.438	8.500	3.563		5.875	2.313	9.000	3.875		1.692	106.200	25.340
3/15/94	6.000	2.500	8.500	3.563		5.813	2.375	9.000	3.875		1.696	106.150	25.350
3/16/94	6.000	2.500	NA	3.563		5.813	2.375	NA	3.875		1.689	106.010	25.330
3/17/94	5.938	2.500	8.500	3.563		5.813	2.375	9.000	3.875		1.689	105.810	25.310
3/18/94	6.000	2.563	8.500	3.563		5.875	2.438	9.000	3.875		1.695	106.160	25.310
3/21/94	5.938	2.563	8.500	3.625		5.813	2.438	9.000	3.938		1.690	106.110	25.325
3/22/94	5.938	2.563	8.500	3.750		5.813	2.438	9.000	4.000		1.688	106.000	25.310
3/23/94	5.875	2.563	8.500	3.688		5.750	2.375	9.000	3.938		1.681	106.310	25.315
3/24/94	5.875	2.563	8.500	3.688		5.750	2.375	9.000	3.875		1.666	104.510	25.325
3/25/94	5.875	2.500	8.500	3.688		5.750	2.375	9.000	3.875		1.667	104.810	25.285
3/28/94	5.813	2.500	8.500	3.688		5.688	2.438	9.000	3.875		1.673	104.060	25.270
3/29/94	5.813	2.438	8.500	3.688		5.750	2.313	9.000	3.875		1.672	103.090	25.250
3/30/94	5.813	2.313	8.500	3.688		5.750	2.313	9.000	3.938		1.676	102.960	25.220
3/31/94	5.750	2.313	8.500	3.688		5.688	2.313	9.000	3.938		1.674	102.750	25.250
4/1/94	NA	NA	8.500	NA		NA	NA	9.000	NA		1.697	103.600	25.220
4/4/94	NA	NA	8.500	NA		NA	NA	9.000	NA		1.696	103.240	25.260
4/5/94	5.813	2.313	8.500	3.813		5.688	2.313	9.000	4.063		1.716	104.360	25.270
4/6/94	5.813	2.313	NA	3.750		5.688	2.313	NA	4.000		1.715	104.510	25.270
4/7/94	5.813	2.313	8.500	3.750		5.688	2.313	9.000	4.000		1.717	104.950	25.340
4/8/94	5.813	2.313	8.500	3.750		5.688	2.313	9.000	4.000		1.712	105.260	25.340
4/11/94	5.813	2.313	8.500	3.750		5.688	2.313	9.000	4.000		1.713	103.410	25.300
4/12/94	5.813	2.313	NA	3.750		5.688	2.313	NA	4.000		1.716	103.560	25.270
4/13/94	5.813	2.313	NA	3.750		5.688	2.313	NA	4.000		1.709	103.360	25.280
4/14/94	5.813	2.313	NA	3.750		5.688	2.313	NA	4.000		1.710	104.280	25.270
4/15/94	5.750	2.313	8.500	3.750		5.688	2.313	9.000	4.063		1.714	103.450	25.280
4/18/94	5.688	2.313	9.000	3.750		5.625	2.313	9.500	4.063		1.708	103.200	25.280
4/19/94	5.688	2.313	8.500	3.938		5.625	2.313	9.000	4.250		1.700	103.060	25.270
4/20/94	5.625	2.313	8.500	3.938		5.500	2.313	9.000	4.250		1.688	103.110	25.265
4/21/94	5.563	2.313	8.500	3.938		5.438	2.313	9.000	4.250		1.691	103.610	25.220
4/22/94	5.500	2.313	8.500	3.938		5.438	2.313	9.000	4.250		1.689	103.260	25.220
4/25/94	5.500	2.313	8.000	3.938		5.438	2.313	8.500	4.250		1.681	103.160	25.233
4/26/94	5.563	2.313	8.000	3.938		5.438	2.313	8.500	4.250		1.677	102.810	25.250
4/27/94	5.500	2.313	8.000	3.938		5.438	2.313	8.500	4.250		1.671	102.350	25.240
4/28/94	5.500	2.313	8.000	3.938		5.375	2.313	8.500	4.250		1.662	101.360	25.240
4/29/94	5.500	2.313	8.000	4.000		5.375	2.313	8.500	4.313		1.654	101.700	25.200
5/2/94	NA	NA	NA	NA		NA	NA	NA	NA		1.649	101.670	25.170
5/3/94	5.375	2.250	8.500	4.000		5.250	2.313	8.750	4.375		1.637	101.000	25.190
5/4/94	5.375	2.250	8.500	4.063		5.250	2.313	8.750	4.438		1.653	101.860	25.150
5/5/94	5.250	2.313	NA	4.125		5.125	2.313	NA	4.563		1.668	102.900	25.210
5/6/94	5.250	2.250	8.500	4.188		5.125	2.313	8.750	4.563		1.662	102.410	25.200
5/9/94	5.313	2.250	9.000	4.438		5.188	2.250	8.750	4.813		1.654	102.710	25.210
5/10/94	5.325	2.250	9.500	4.500		5.188	2.250	9.000	4.813		1.673	104.460	25.230
5/11/94	5.313	2.188	9.500	4.438		5.188	2.250	9.000	4.813		1.668	104.310	25.245
5/12/94	5.250	2.188	9.500	4.438		5.125	2.188	9.000	4.875		1.666	104.310	25.250
5/13/94	5.250	2.188	9.500	4.438		5.125	2.188	9.000	4.813		1.670	104.950	25.235
5/16/94	5.313	2.188	9.500	4.375		5.125	2.188	9.000	4.750		1.674	104.800	25.257
5/17/94	5.313	2.188	9.500	4.375		5.125	2.188	9.000	4.688		1.673	104.600	25.250
5/18/94	5.313	2.125	9.500	4.375		5.125	2.188	9.000	4.625		1.658	103.560	25.240
5/19/94	5.250	2.125	9.500	4.375		5.063	2.125	9.000	4.625		1.658	104.330	25.210
5/20/94	5.313	2.125	9.500	4.313		5.125	2.188	9.000	4.563		1.647	104.300	25.230
5/23/94	5.313	2.125	9.500	4.375		5.188	2.188	9.000	4.563		1.644	104.400	25.200
5/24/94	5.375	2.125	NA	4.375		5.250	2.188	NA	4.625		1.655	104.720	25.190
5/25/94	5.313	2.125	NA	4.375		5.188	2.188	NA	4.625		1.645	104.400	25.218
5/26/94	5.313	2.125	10.500	4.375		5.188	2.188	9.500	4.625		1.649	104.680	25.200
5/27/94	5.250	2.125	10.000	4.375		5.188	2.188	9.500	4.625		1.644	104.300	25.220
5/30/94	NA	NA	10.000	NA		NA	NA	9.500	NA		1.647	104.570	25.200
5/31/94	5.188	2.125	9.500	4.375		5.125	2.188	9.000	4.625		1.647	104.780	25.225
6/1/94	5.188	2.125	9.500	4.375		5.125	2.188	9.000	4.625		1.647	104.530	25.240
6/2/94	5.188	2.125	9.500	4.375		5.125	2.188	9.000	4.625		1.654	104.850	25.230
6/3/94	5.188	2.125	9.500	4.375		5.188	2.188	9.000	4.625		1.671	105.450	25.235
6/6/94	5.188	2.125	9.500	4.313		5.125	2.188	9.000	4.563		1.671	105.290	25.260
6/7/94	5.188	2.125	NA	4.313		5.125	2.188	NA	4.563		1.666	104.170	25.267
6/8/94	5.125	2.125	9.500	4.313		5.125	2.125	9.500	4.563		1.669	104.000	25.243
6/9/94	5.063	2.063	9.500	4.313		5.063	2.125	9.250	4.563		1.668	103.950	25.230
6/10/94	5.063	2.125	9.500	4.313		5.063	2.125	9.250	4.563		1.667	103.600	25.220
6/13/94	5.000	2.125	9.500	4.313		5.000	2.125	9.250	4.563		1.646	102.900	25.160
6/14/94	5.063	2.125	9.500	4.375		5.063	2.125	9.250	4.625		1.647	102.780	25.265
6/15/94	5.000	2.125	10.000	4.313		5.000	2.188	9.500	4.563		1.636	102.800	25.265
6/16/94	5.063	2.125	10.000	4.313		5.000	2.188	9.500	4.563		1.633	103.500	25.160
6/17/94	5.000	2.125	10.000	4.313		5.000	2.188	9.500	4.563		1.611	102.750	25.160
6/20/94	5.000	2.125	10.500	4.313		5.000	2.188	10.250	4.563		1.600	102.020	25.100
6/21/94	5.063	2.125	11.000	4.375		5.063	2.188	10.500	4.625		1.596	100.300	25.100
6/22/94	5.000	2.125	10.500	4.438		5.000	2.188	10.250	4.688		1.606	101.200	25.050
6/23/94	5.000	2.125	10.500	4.438		5.000	2.188	10.250	4.688		1.605	101.400	25.095
6/24/94	5.000	2.125	10.500	4.438		5.000	2.125	10.250	4.688		1.585	100.600	25.095
6/27/94	5.000	2.125	10.250	4.500		5.000	2.125	10.000	4.750		1.584	100.450	25.050
6/28/94	5.063	2.125	10.500	4.500		5.000	2.188	10.250	4.750		1.579	100.050	25.050
6/29/94	NA	2.125	10.500	4.563		NA	2.250	10.250	4.875		1.587	98.800	25.010
6/30/94	5.000	2.125	10.500	4.563		5.000	2.188	10.250	4.875		1.588	98.440	25.020
7/1/94	5.063	2.063	NA	4.625		5.000	2.125	NA	4.938		1.596	98.750	25.020
7/4/94	5.000	2.063	10.500	4.625		5.000	2.125	10.250	4.938		1.597	99.000	25.040
7/5/94	5.000	2.063	10.500	4.625		5.000	2.125	10.250	4.938		1.581	99.000	25.000
7/6/94	4.938	2.063	10.000	4.625		4.938	2.125	10.250	4.938		1.578	99.000	24.975
7/7/94	4.938	2.063	10.000	4.563		4.938	2.125	10.250	4.813		1.573	98.600	25.000
7/8/94	4.938	2.063	10.000	4.563		4.938	2.125	10.250	4.813		1.562	98.100	25.010
7/11/94	4.938	2.125	10.000	4.625		4.938	2.188	10.250	4.938		1.527	97.600	24.950
7/12/94	4.875	2.063	10.000	4.625		4.875	2.125	10.250	5.000		1.529	97.250	24.920
7/13/94	4.875	2.125	10.000	4.625		4.875	2.188	10.250	4.938		1.542	98.300	24.940
7/14/94	4.938	2.125	10.000	4.625		4.875	2.188	10.250	4.938		1.555	98.600	24.940
7/15/94	4.875	2.125	10.000	4.563		4.875	2.188	10.250	4.813		1.554	97.860	24.960
7/18/94	4.875	2.125	10.000	4.500		4.875	2.188	10.250	4.750		1.549	98.450	24.950
7/19/94	4.875	2.125	10.000	4.500		4.875	2.188	10.250	4.750		1.568	99.300	24.990
7/20/94	4.875	2.125	10.250	4.438		4.875	2.188	10.500	4.688		1.565	98.850	25.000
7/21/94	4.875	2.125	10.500	4.500		4.875	2.250	10.500	4.813		1.590	99.100	24.980
7/22/94	4.938	2.125	10.500	4.500		4.938	2.250	10.500	4.813		1.599	98.950	25.010
7/25/94	5.000	2.125	NA	4.500		5.000	2.250	NA	4.813		1.590	98.600	25.010
7/26/94	5.000	2.125	10.500	4.500		5.000	2.250	10.500	4.813		1.584	98.300	25.020
7/27/94	5.063	2.125	10.500	4.500		5.063	2.250	10.500	4.813		1.575	98.470	24.960
7/28/94	5.000	2.125	10.500	4.500		5.000	2.250	10.500	4.875		1.592	100.150	24.990
7/29/94	5.000	2.125	10.500	4.500		5.000	2.250	10.500	4.875		1.584	100.150	25.030
8/1/94	5.000	2.125	10.500	4.500		5.000	2.250	10.500	4.813		1.579	99.410	24.990
8/2/94	5.000	2.188	10.500	4.500		5.000	2.313	10.500	4.813		1.583	100.410	25.020
8/3/94	5.000	2.188	10.250	4.500		4.938	2.313	10.500	4.813		1.576	100.300	25.040
8/4/94	4.938	2.188	10.250	4.500		4.938	2.313	10.500	4.750		1.588	100.600	25.030
8/5/94	4.938	2.188	10.250	4.500		4.938	2.313	10.500	4.750		1.580	100.250	25.045
8/8/94	5.000	2.188	10.250	4.563		5.000	2.313	10.500	4.875		1.583	101.510	25.030
8/9/94	5.000	2.188	10.250	4.563		5.000	2.375	10.500	4.875		1.582	101.320	25.080
8/10/94	5.000	2.188	9.500	4.563		5.000	2.375	10.000	4.875		1.584	101.350	25.060
8/11/94	5.000	2.188	9.500	4.563		5.000	2.375	10.000	4.875		1.562	100.250	25.060
8/12/94	5.000	2.188	NA	4.688		5.063	2.313	NA	4.938		1.551	100.150	25.025
8/15/94	4.938	2.188	9.500	4.688		5.000	2.313	10.000	4.938		1.552	100.200	25.010
8/16/94	5.000	2.188	9.500	4.750		5.000	2.313	10.000	5.000		1.563	100.580	25.030
8/17/94	4.938	2.188	9.500	4.813		4.938	2.313	10.000	4.938		1.551	100.130	25.050
8/18/94	4.875	2.188	9.500	4.813		4.938	2.313	10.000	5.000		1.544	98.570	25.020
8/19/94	4.875	2.188	9.500	4.813		5.000	2.313	10.000	5.000		1.540	98.650	24.975
8/22/94	4.875	2.188	9.500	4.813		4.938	2.313	10.000	5.000		1.529	97.800	24.985
8/23/94	4.938	2.188	9.500	4.813		5.000	2.313	10.000	5.000		1.532	97.880	24.970
8/24/94	4.938	2.188	9.500	4.813		5.000	2.375	10.000	5.000		1.547	99.010	24.960
8/25/94	4.938	2.188	9.500	4.813		5.000	2.375	10.000	4.938		1.542	99.700	24.995
8/26/94	4.938	2.250	9.500	4.813		5.000	2.375	10.000	5.000		1.577	100.670	24.970
8/29/94	NA	NA	NA	NA		NA	NA	NA	NA		1.578	100.030	25.020
8/30/94	4.938	2.563	9.000	4.875		5.000	2.375	9.500	5.000		1.576	99.570	25.030
8/31/94	4.938	2.563	9.250	4.875		5.000	2.375	9.250	5.000		1.582	100.050	25.025
9/1/94	4.938	2.563	9.250	4.875		5.000	2.438	9.750	5.000		1.575	99.810	25.025
9/2/94	4.938	2.563	9.500	4.875		5.000	2.375	9.750	5.000		1.554	99.130	24.980
9/5/94	4.938	2.563	9.250	4.875		5.000	2.375	9.750	5.000		1.555	99.370	24.990
9/6/94	4.938	2.563	9.250	4.875		5.000	2.375	9.750	5.000		1.545	98.680	24.960
9/7/94	5.000	2.563	9.250	4.875		5.000	2.375	9.750	5.000		1.551	99.430	24.985
9/8/94	5.000	2.563	9.250	4.875		5.000	2.375	9.750	5.000		1.557	99.550	24.985
9/9/94	5.000	2.563	9.250	4.875		5.000	2.375	9.750	5.000		1.538	99.180	24.997
9/12/94	5.000	2.563	9.250	4.875		5.000	2.375	9.750	5.063		1.544	99.250	24.960
9/13/94	5.000	2.563	9.250	4.875		5.063	2.375	9.750	5.063		1.544	98.760	24.970
9/14/94	5.000	2.563	9.250	4.875		5.063	2.375	9.750	5.063		1.542	99.190	24.950
9/15/94	5.063	2.563	9.250	4.875		5.063	2.375	9.750	5.063		1.549	99.500	24.970
9/16/94	5.000	2.563	9.250	4.875		5.063	2.375	9.750	5.063		1.545	98.950	24.978
9/19/94	5.000	2.500	9.250	4.875		5.063	2.375	9.750	5.063		1.548	98.500	24.980
9/20/94	5.063	2.500	9.250	4.875		5.125	2.375	9.750	5.125		1.551	97.600	24.965
9/21/94	5.063	2.438	9.250	4.938		5.125	2.313	9.750	5.125		1.547	97.750	24.930
9/22/94	5.000	2.375	9.250	5.063		5.063	2.375	9.750	5.250		1.547	98.030	24.930
9/23/94	4.938	2.438	9.250	5.063		5.063	2.375	9.750	5.250		1.549	97.850	24.930
9/26/94	4.938	2.375	9.250	5.063		5.063	2.375	9.750	5.250		1.553	98.740	24.940
9/27/94	4.938	2.375	9.000	5.063		5.063	2.375	9.500	5.250		1.542	98.000	24.950
9/28/94	4.938	2.375	9.000	5.000		5.063	2.375	9.500	5.250		1.553	98.950	24.950
9/29/94	4.938	2.313	9.000	5.000		5.188	2.375	9.500	5.438		1.549	98.550	24.980
9/30/94	4.938	2.313	9.000	5.063		5.188	2.375	9.500	5.500		1.550	99.150	24.985
10/3/94	4.938	2.313	9.000	5.063		5.188	2.375	9.500	5.500		1.554	99.570	25.010
10/4/94	4.938	2.313	9.000	5.125		5.250	2.375	9.500	5.625		1.546	99.650	25.020
10/5/94	5.000	2.313	9.000	5.125		5.250	2.375	9.500	5.625		1.545	99.600	25.010
10/6/94	5.000	2.250	9.000	5.188		5.250	2.375	9.500	5.688		1.543	99.860	25.010
10/7/94	5.000	2.313	9.000	5.250		5.250	2.375	9.500	5.688		1.547	100.650	25.020
10/10/94	5.000	2.313	9.000	5.188		5.188	2.375	9.500	5.625		1.546	100.290	25.055
10/11/94	5.000	2.313	9.000	5.188		5.188	2.438	9.500	5.625		1.546	100.200	25.050
10/12/94	5.000	2.313	9.000	5.125		5.188	2.438	9.500	5.625		1.540	99.700	25.040
10/13/94	4.938	2.313	9.000	5.125		5.188	2.438	9.500	5.625		1.528	99.350	25.040
10/14/94	4.938	2.313	9.000	5.063		5.188	2.375	9.500	5.625		1.520	98.250	24.990
10/17/94	4.938	2.313	9.000	5.000		5.125	2.375	9.500	5.563		1.500	97.710	24.940
10/18/94	4.938	2.313	9.000	5.000		5.125	2.375	9.500	5.563		1.503	97.740	24.930
10/19/94	4.938	2.313	9.000	4.938		5.125	2.375	9.500	5.563		1.502	97.400	24.920
10/20/94	4.938	NA	8.500	4.938		5.125	NA	9.000	5.563		1.492	97.030	24.925
10/21/94	4.938	2.313	8.500	5.000		5.125	2.375	9.000	5.625		1.500	97.220	24.900
10/24/94	4.938	2.313	NA	5.000		5.188	2.375	NA	5.625		1.491	97.130	24.920
10/25/94	5.000	2.313	8.500	5.000		5.125	2.375	9.000	5.688		1.497	96.820	24.910
10/26/94	4.938	2.313	8.500	5.000		5.125	2.375	9.000	5.688		1.491	96.820	24.900
10/27/94	4.938	2.313	9.000	5.000		5.125	2.375	9.500	5.688		1.499	97.030	24.885
10/28/94	4.938	2.313	9.000	5.063		5.188	2.438	9.500	5.688		1.510	97.280	24.915
10/31/94	4.938	2.313	8.500	5.063		5.188	2.375	9.500	5.625		1.503	96.960	24.920
11/1/94	4.938	2.313	8.500	5.063		5.188	2.438	9.500	5.625		1.494	96.600	24.900
11/2/94	5.000	2.313	8.500	5.125		5.188	2.375	9.500	5.688		1.514	97.530	24.895
11/3/94	5.000	2.313	8.500	5.125		5.188	2.375	9.500	5.750		1.516	97.630	24.930
11/4/94	4.938	2.313	8.500	5.188		5.188	2.375	9.500	5.750		1.515	97.450	24.940
11/7/94	4.938	2.313	8.500	5.313		5.188	2.375	9.500	5.813		1.516	97.380	24.920
11/8/94	4.938	2.313	8.500	5.313		5.188	2.375	9.500	5.813		1.508	97.100	24.920
11/9/94	4.938	2.313	8.500	5.313		5.188	2.375	9.500	5.813		1.527	97.830	24.935
11/10/94	5.000	2.313	8.500	5.375		5.188	2.375	9.500	5.813		1.528	97.710	24.970
11/11/94	5.063	2.313	8.500	5.375		5.250	2.375	9.500	5.813		1.531	97.720	24.960
11/14/94	5.000	2.313	8.500	5.375		5.188	2.375	9.500	5.813		1.545	98.320	24.985
11/15/94	5.000	2.313	8.500	5.438		5.188	2.375	9.500	5.813		1.556	98.750	25.020
11/16/94	5.000	2.313	8.500	5.625		5.188	2.375	9.500	5.938		1.550	98.360	25.020
11/17/94	5.000	2.313	8.500	5.625		5.188	2.375	9.500	5.938		1.552	98.320	25.010
11/18/94	5.000	2.313	8.500	5.625		5.188	2.375	9.500	6.000		1.554	98.580	25.020
11/21/94	5.000	2.438	9.000	5.625		5.188	2.375	10.000	6.000		1.556	98.260	25.025
11/22/94	5.000	2.313	9.000	5.625		5.188	2.375	10.000	6.000		1.551	98.210	25.000
11/23/94	5.000	2.313	9.000	5.625		5.188	2.375	10.000	5.938		1.556	98.430	25.025
11/24/94	5.000	2.313	9.000	5.625		5.188	2.375	10.000	5.938		1.559	98.470	25.025
11/25/94	5.000	2.313	9.000	5.625		5.188	2.375	10.000	5.938		1.560	98.780	25.020
11/28/94	5.000	2.313	9.000	5.625		5.188	2.375	10.000	5.938		1.567	98.740	25.040
11/29/94	5.250	2.375	9.000	6.000		5.250	2.375	10.000	6.063		1.570	98.960	25.030
11/30/94	5.313	2.375	9.000	6.063		5.313	2.375	10.000	6.188		1.569	98.970	25.040
12/1/94	5.313	2.375	9.000	6.063		5.313	2.375	10.000	6.250		1.575	99.380	25.050
12/2/94	5.313	2.375	9.000	6.125		5.313	2.375	10.000	6.375		1.580	100.640	25.060
12/5/94	5.313	2.375	NA	6.125		5.313	2.375	NA	6.375		1.572	100.320	25.060
12/6/94	5.375	2.375	9.500	6.188		5.375	2.375	10.000	6.438		1.572	100.110	25.080
12/7/94	5.375	2.375	10.250	6.125		5.375	2.375	10.500	6.313		1.567	99.920	25.075
12/8/94	5.375	2.375	9.000	6.125		5.438	2.375	10.000	6.375		1.579	100.560	25.085
12/9/94	5.375	2.375	9.500	6.125		5.438	2.375	10.000	6.375		1.576	100.100	25.100
12/12/94	5.438	2.375	NA	6.125		5.500	2.375	NA	6.375		1.573	99.990	25.100
12/13/94	5.625	2.375	9.500	6.125		5.625	2.375	10.000	6.438		1.573	100.280	25.090
12/14/94	5.688	2.375	9.500	6.188		5.625	2.375	10.000	6.438		1.568	100.290	25.110
12/15/94	5.563	2.375	9.250	6.125		5.563	2.375	9.750	6.375		1.571	100.310	25.120
12/16/94	5.563	2.375	9.250	6.125		5.500	2.375	9.750	6.313		1.573	100.250	25.120
12/19/94	5.563	2.375	9.000	6.125		5.500	2.375	9.500	6.375		1.573	100.130	25.130
12/20/94	5.500	2.375	9.000	6.063		5.438	2.375	9.500	6.375		1.570	100.220	25.115
12/21/94	5.375	2.375	9.000	5.938		5.375	2.375	9.500	6.313		1.581	100.610	25.115
12/22/94	5.313	2.375	9.000	5.938		5.375	2.375	9.500	6.313		1.575	100.150	25.110
12/23/94	5.250	2.313	9.000	6.000		5.313	2.375	9.500	6.375		1.579	100.120	25.110
12/26/94	NA	NA	9.000	NA		NA	NA	9.500	NA		1.579	100.310	NA
12/27/94	NA	NA	9.500	NA		NA	NA	10.000	NA		1.575	100.380	25.130
12/28/94	5.313	2.313	9.500	6.125		5.375	2.375	10.000	6.500		1.545	99.300	25.130
12/29/94	5.125	2.313	9.500	5.938		5.250	2.438	10.000	6.500		1.552	99.630	25.085
12/30/94	5.125	2.313	9.500	6.000		5.250	2.438	10.000	6.500		1.550	99.580	25.100
1/2/95	NA	NA	NA	NA		NA	NA	NA	NA		1.560	100.200	NA
1/3/95	NA	2.313	9.500	NA		NA	2.438	10.000	NA		1.558	100.670	25.100
1/4/95	5.063	2.313	9.500	5.938		5.125	2.438	10.000	6.500		1.560	101.350	25.130
1/5/95	NA	2.313	9.250	5.898		NA	2.438	9.750	6.438		1.551	100.880	25.130
1/6/95	5.000	2.313	9.250	5.875		NA	2.438	9.750	6.438		1.565	101.370	25.130
1/9/95	5.000	2.313	9.250	5.875		NA	2.375	9.750	6.375		1.538	100.030	25.130
1/10/95	5.000	2.313	9.250	5.875		5.125	2.375	9.750	6.375		1.533	100.030	25.123
1/11/95	4.938	2.313	9.250	5.875		5.063	2.375	9.750	6.336		1.537	100.080	25.110
1/12/95	4.938	2.313	9.250	5.813		5.063	2.375	9.750	6.250		1.527	98.670	25.700
1/13/95	5.000	2.313	NA	5.813		5.125	2.375	NA	6.250		1.533	98.400	25.100
1/16/95	4.938	2.313	13.000	5.750		5.125	2.375	13.000	6.188		1.531	98.420	25.120
1/17/95	4.938	2.313	13.000	5.750		5.125	2.375	13.000	6.188		1.533	99.100	25.100
1/18/95	4.938	2.313	13.000	5.875		5.125	2.375	13.000	6.313		1.534	99.530	25.030
1/19/95	4.938	2.313	13.000	6.000		5.125	2.328	13.000	6.375		1.515	99.130	25.070
1/20/95	4.938	2.313	13.000	6.000		5.094	2.313	13.000	6.313		1.512	99.400	25.100
1/23/95	4.938	2.266	9.500	6.000		5.063	2.313	10.000	6.313		1.514	99.790	25.070
1/24/95	4.938	2.250	13.000	6.000		5.063	2.313	13.000	6.313		1.513	99.680	25.065
1/25/95	4.938	2.250	11.000	6.063		5.035	2.313	10.500	6.375		1.517	99.530	25.075
1/26/95	4.902	2.297	12.000	6.000		5.016	2.313	12.000	6.313		1.517	99.430	25.085
1/27/95	4.938	2.313	12.000	6.000		5.063	2.313	12.000	6.313		1.516	99.400	25.060
1/30/95	5.000	2.313	13.000	6.063		5.063	2.313	13.000	6.313		1.506	98.420	25.055
1/31/95	5.000	2.281	NA	6.094		5.063	2.313	NA	6.313		1.524	99.550	25.050
2/1/95	5.000	2.313	NA	6.125		5.063	2.359	NA	6.313		1.518	99.180	25.065
2/2/95	5.000	2.313	NA	6.125		5.063	2.375	NA	6.313		1.518	99.400	25.065
2/3/95	5.000	2.313	13.000	6.125		5.063	2.313	13.000	6.313		1.527	99.850	25.050
2/6/95	5.000	2.313	NA	6.109		5.063	2.359	NA	6.250		1.530	99.360	25.065
2/7/95	5.000	2.313	NA	6.125		5.063	2.328	NA	6.250		1.537	99.460	25.070
2/8/95	5.000	2.313	13.000	6.125		5.063	2.328	13.000	6.250		1.531	98.930	25.085
2/9/95	5.000	2.281	13.500	6.094		5.063	2.313	13.500	6.250		1.529	98.900	25.070
2/10/95	5.000	2.250	13.000	6.094		5.063	2.313	13.000	6.250		1.520	98.930	25.060
2/13/95	5.000	2.250	13.500	6.125		5.063	2.313	13.500	6.313		1.522	98.720	25.040
2/14/95	5.000	2.250	NA	6.125		5.063	2.313	NA	6.313		1.509	98.470	25.035
2/15/95	5.000	2.250	13.500	6.125		5.063	2.313	13.500	6.250		1.509	98.330	25.000
2/16/95	5.000	2.250	13.500	6.125		5.063	2.313	13.500	6.250		1.490	97.500	25.010
2/17/95	5.000	2.250	13.500	6.125		5.063	2.313	13.500	6.250		1.480	97.400	24.960
2/20/95	5.000	2.250	13.500	6.125		5.063	2.313	13.500	6.250		1.480	97.290	24.975
2/21/95	5.000	2.250	NA	6.125		5.063	2.313	NA	6.250		1.470	97.070	24.960
2/22/95	5.000	2.250	13.000	6.117		5.125	2.313	13.000	6.250		1.472	97.040	24.970
2/23/95	5.000	2.250	13.000	6.063		5.121	2.313	13.000	6.188		1.468	96.710	24.940
2/24/95	5.000	2.250	NA	6.086		5.125	2.313	NA	6.234		1.461	96.900	24.950
2/27/95	5.063	2.313	NA	6.125		5.125	2.313	NA	6.250		1.467	97.070	24.975
2/28/95	5.063	2.375	NA	6.125		5.125	2.313	NA	6.250		1.463	96.680	24.940
3/1/95	NA	NA	13.000	6.125		NA	NA	12.500	6.250		1.463	96.760	24.930
3/2/95	5.000	2.375	13.000	6.125		5.125	2.313	12.500	6.250		1.443	95.280	24.930
3/3/95	5.000	2.375	NA	6.125		5.125	2.313	NA	6.250		1.424	94.130	24.900
3/6/95	4.938	2.375	NA	6.125		5.063	2.313	NA	6.313		1.404	92.860	24.830
3/7/95	4.938	2.313	NA	6.125		5.063	2.250	NA	6.313		1.373	90.450	24.780
3/8/95	4.938	2.250	NA	6.125		5.063	2.188	NA	6.313		1.398	91.620	24.755
3/9/95	4.938	2.313	NA	6.125		5.063	2.250	NA	6.313		1.404	91.010	24.775
3/10/95	4.938	2.313	NA	6.125		5.063	2.188	NA	6.313		1.412	90.900	24.780
3/13/95	4.938	2.250	NA	6.125		5.063	2.125	NA	6.313		1.408	90.670	24.750
3/14/95	4.938	2.250	NA	6.125		5.063	2.188	NA	6.250		1.415	90.760	24.750
3/15/95	4.938	2.250	NA	6.125		5.063	2.188	NA	6.250		1.389	89.490	24.730
3/16/95	4.875	2.250	15.000	6.125		5.000	2.125	14.500	6.250		1.398	90.310	24.720
3/17/95	4.938	2.250	15.000	6.125		5.035	2.188	14.500	6.250		1.387	89.050	24.720
3/20/95	4.938	2.250	14.500	6.125		5.063	2.156	14.000	6.250		1.404	89.350	24.720
